Type :,DIL805
Test :,200306 Aus 16 1000°C 30 min iso 760°C 15 min q


;Time;Temperature;Change in Length;HF Power
 225;22.40081215;224.05868530;26.71820831;8.06682014
 226;22.50028610;224.95942688;26.83275223;8.04409504
 227;22.60079193;226.02940369;26.99637985;7.82333374
 228;22.70011139;227.06854248;27.12455750;7.81389427
 229;22.80055237;227.93261719;27.27728271;8.23841476
 230;22.90095711;228.99224854;27.39727783;8.29053783
 231;23.00042152;229.99772644;27.57999802;8.41799450
 232;23.10095215;230.84242249;27.73817444;8.29562759
 233;23.20043755;232.10136414;27.88271713;8.13031006
 234;23.30087852;232.89903259;28.05179977;8.28195953
 235;23.40021706;234.09924316;28.17997742;7.90469122
 236;23.50057602;234.97657776;28.32452011;8.21308327
 237;23.60096169;235.99578857;28.48269653;8.20355606
 238;23.70038605;236.89878845;28.62723541;8.05590534
 239;23.80091286;238.06242371;28.77450562;8.20657730
 240;23.90032578;238.99517822;28.94086075;8.26815033
 241;24.00075531;240.06652832;29.10994720;8.24376011
 242;24.10017014;241.13366699;29.22994232;7.95990086
 243;24.20048523;241.89645386;29.39902878;8.16299629
 244;24.30092621;243.02513123;29.58720398;8.30749702
 245;24.40029144;243.98185730;29.70174789;8.20708847
 246;24.50072479;244.97380066;29.86537933;8.56532860
 247;24.60011482;246.36428833;29.99901199;7.85636997
 248;24.70054436;247.11065674;30.10264206;7.90198374
 249;24.80103493;248.06660461;30.29899979;7.80474424
 250;24.90043449;248.94047546;30.41081619;8.15009689
 251;25.00076485;249.90574646;30.57717133;8.13970661
 252;25.10021591;251.02174377;30.74625778;8.05150604
 253;25.20068550;252.00134277;30.86625290;8.04029751
 254;25.30010605;252.86111450;31.01079559;8.53997993
 255;25.40063095;253.94754028;31.17442703;8.27189255
 256;25.50007057;255.09027100;31.27533340;8.11995506
 257;25.60059929;255.93710327;31.42259979;8.36035156
 258;25.70001030;256.76736450;31.60804749;8.50426579
 259;25.80049133;258.01544189;31.75804138;8.32658672
 260;25.90104294;259.14682007;31.91894531;8.25816631
 261;26.00051117;260.02774048;32.05803299;8.39016247
 262;26.10097694;261.33328247;32.22439194;8.01103592
 263;26.20042610;262.20419312;32.38802338;8.06504631
 264;26.30092812;263.10647583;32.54619980;7.95972538
 265;26.40027618;263.96969604;32.68255615;8.35723591
 266;26.50060272;264.85525513;32.81618881;8.48123741
 267;26.60105705;265.88308716;32.97436523;8.57760525
 268;26.70051765;266.99395752;33.12163544;8.16418362
 269;26.80099297;268.10958862;33.29344559;8.38326836
 270;26.90038109;269.14175415;33.46253204;8.24112701
 271;27.00083351;269.84832764;33.57434845;8.35980511
 272;27.10024261;270.96475220;33.75161362;8.45397282
 273;27.20073318;271.93673706;33.89342880;8.43369198
 274;27.30020714;273.03256226;34.07614899;8.46915054
 275;27.40067863;273.97451782;34.20159912;8.37964916
 276;27.50007248;275.15573120;34.36795807;8.00307178
 277;27.60057259;275.98022461;34.51249695;8.27140808
 278;27.70001793;277.06195068;34.67885590;8.40029526
 279;27.80047226;277.87750244;34.83157730;8.16091728
 280;27.90092850;278.76840210;34.97066498;8.73283577
 281;28.00038338;280.20901489;35.13156891;8.08707142
 282;28.10087395;280.87631226;35.27338028;8.45743084
 283;28.20027351;281.99633789;35.39065170;8.44415379
 284;28.30067825;282.93914795;35.55700684;8.69818878
 285;28.40005302;283.99209595;35.72063828;8.32970715
 286;28.50049210;285.12396240;35.89517975;8.27176666
 287;28.60101318;285.96127319;36.03426361;8.30429459
 288;28.70040321;286.78192139;36.15426254;8.57572651
 289;28.80089569;288.02465820;36.34243774;8.28487206
 290;28.90033913;288.76528931;36.48970413;8.62352562
 291;29.00082397;290.17141724;36.63970184;8.29082584
 292;29.10026932;291.19747925;36.82787704;8.00026703
 293;29.20079041;292.02157593;36.92060089;8.37349987
 294;29.30019951;293.01678467;37.10604858;8.18345642
 295;29.40069962;293.92550659;37.25876999;8.43859291
 296;29.50009346;294.84927368;37.43058395;8.54592705
 297;29.60050011;296.08517456;37.59694290;8.53142357
 298;29.70096588;296.95785522;37.74693680;8.38317299
 299;29.80038452;297.98165894;37.92147446;8.64851093
 300;29.90081024;299.13427734;38.06874466;8.48883724
 301;30.00029564;300.17187500;38.17510223;8.05783844
 302;30.10082436;300.85623169;38.33327866;8.39636040
 303;30.20021057;302.02957153;38.47782135;8.50768852
 304;30.30072021;303.07998657;38.64145279;8.31635857
 305;30.40024567;303.91333008;38.79144669;8.68038845
 306;30.50082016;305.00146484;38.91962433;8.55502605
 307;30.60030174;306.07736206;39.10507202;8.47444344
 308;30.70077133;307.05303955;39.27961349;8.46104336
 309;30.80017662;307.77133179;39.43778992;8.63671398
 310;30.90064240;309.21270752;39.57415009;8.40982342
 311;31.00008011;310.04675293;39.69687271;8.49441528
 312;31.10052681;310.84750366;39.84959412;8.56265926
 313;31.20098305;312.02157593;39.99686050;8.44341183
 314;31.30044365;312.98928833;40.15776443;8.49571896
 315;31.40089226;313.96948242;40.29685211;8.62445545
 316;31.50034714;315.00424194;40.44957352;8.30576992
 317;31.60076141;315.93231201;40.59956741;8.47032452
 318;31.70014191;316.87384033;40.78229141;8.67585087
 319;31.80065155;318.04580688;40.94865036;8.48257637
 320;31.90013123;318.94125366;41.03319168;8.52554893
 321;32.00065231;319.94708252;41.23772812;8.57396507
 322;32.10001373;320.89025879;41.35227203;8.63140678
 323;32.20047760;322.07760620;41.56771851;8.69372368
 324;32.30099869;323.03988647;41.69316864;8.60236073
 325;32.40047836;324.02871704;41.82952881;8.60006523
 326;32.50093842;325.21276855;42.01770401;8.20013905
 327;32.60032272;325.88943481;42.11315536;8.56528759
 328;32.70075226;326.90780640;42.25497055;8.54863739
 329;32.80008316;328.00518799;42.43769073;8.56947327
 330;32.90059662;329.02636719;42.56859589;8.64650631
 331;33.00000381;329.99404907;42.72949982;8.54750919
 332;33.10058975;331.01132202;42.91494751;8.63721085
 333;33.20002365;332.13772583;43.04039764;8.45841312
 334;33.30051422;333.02127075;43.18493652;8.57801628
 335;33.40093613;333.90609741;43.29948044;8.50574112
 336;33.50037766;334.99432373;43.52583694;8.63756275
 337;33.60086060;336.01324463;43.62128830;8.36455917
 338;33.70029449;336.98999023;43.79037476;8.54623413
 339;33.80073929;338.05532837;43.93764114;8.40752697
 340;33.90016556;338.96899414;44.06309128;8.47127151
 341;34.00064850;340.01910400;44.22945023;8.54524422
 342;34.10008621;340.88327026;44.37944412;8.73854065
 343;34.20056915;341.95700073;44.50216675;8.77958107
 344;34.30002975;343.21636963;44.73125076;8.64255047
 345;34.40045547;344.21127319;44.84306717;8.17599487
 346;34.50094604;345.00836182;44.96578979;8.48800564
 347;34.60036469;345.92587280;45.12669373;8.48270607
 348;34.70078278;346.78781128;45.29850388;9.02893639
 349;34.80007553;348.03350830;45.44577408;8.91641808
 350;34.90036774;349.03958130;45.62031174;8.58739376
 351;35.00083923;350.05627441;45.74303436;8.58958054
 352;35.10016632;351.10134888;45.90666580;8.58056641
 353;35.20056915;351.92559814;46.07302475;8.64730740
 354;35.30102539;353.09820557;46.19847488;8.46209049
 355;35.40038300;354.09054565;46.38665009;8.33281136
 356;35.50077820;354.94253540;46.52028275;8.45957375
 357;35.60014343;355.90469360;46.65937042;8.74323940
 358;35.70059967;356.96795654;46.84481812;8.77221394
 359;35.80001450;357.88552856;46.98390198;8.93423557
 360;35.90045929;359.06970215;47.19116974;8.74201393
 361;36.00088501;360.09170532;47.33025742;8.63409424
 362;36.10026169;360.95986938;47.45570755;8.62296295
 363;36.20069885;362.03356934;47.62479019;8.53800392
 364;36.30001068;362.95227051;47.73660660;8.73615456
 365;36.40044022;363.92556763;47.93023682;8.94036388
 366;36.50094223;364.89953613;48.12113953;8.70857143
 367;36.60038376;365.97164917;48.26295090;8.80096531
 368;36.70079422;366.94427490;48.42385483;8.81360149
 369;36.80018616;368.18447876;48.59021378;8.70963287
 370;36.90061569;369.12667847;48.73475647;8.71481895
 371;37.00004196;370.20666504;48.89566040;8.45820522
 372;37.10042572;370.94439697;49.06747055;8.80866528
 373;37.20086288;372.03671265;49.14928818;8.52177238
 374;37.30031967;373.04376221;49.32109833;8.47778702
 375;37.40077209;373.81726074;49.46291351;8.70155048
 376;37.50020981;374.81457520;49.64836121;9.06279659
 377;37.60056686;376.01864624;49.79290009;8.46703911
 378;37.70089340;377.06774902;49.96471405;8.75040722
 379;37.80025482;377.97140503;50.12834549;8.70903873
 380;37.90070724;379.04385376;50.31106567;8.74827671
 381;38.00009918;379.94882202;50.42560959;8.77013683
 382;38.10061264;380.87344360;50.63832855;9.03162289
 383;38.20091248;382.07437134;50.77741623;8.90418625
 384;38.30017090;382.99984741;50.94649887;8.93571472
 385;38.40063095;383.94900513;51.06922150;8.97604942
 386;38.50004578;384.82687378;51.20830917;9.20132828
 387;38.60035324;386.01974487;51.37739563;8.88105965
 388;38.70069885;386.99627686;51.53011703;8.80360985
 389;38.80007172;387.95263672;51.73465729;9.02161312
 390;38.90034866;388.86425781;51.84101486;9.07186604
 391;39.00076675;390.03091431;52.05101013;8.84622669
 392;39.10105133;390.88809204;52.16282272;8.88261414
 393;39.20038605;392.00323486;52.32372665;8.96092319
 394;39.30083847;393.03454590;52.47917557;8.88615990
 395;39.40015030;393.90780640;52.67280579;8.89195251
 396;39.50054169;394.93414307;52.82280350;8.96775532
 397;39.60100555;396.04171753;52.98097992;8.89107990
 398;39.70046997;396.99011230;53.13642883;8.88661575
 399;39.80095291;397.89489746;53.24551392;9.06744099
 400;39.90016174;398.89846802;53.42278290;9.12364960
 401;40.00065613;399.94451904;53.58368683;9.05799675
 402;40.10009003;400.94537354;53.72277069;9.19076157
 403;40.20050049;402.09942627;53.89185715;9.13295555
 404;40.30100632;403.02026367;54.03912354;9.04676628
