Type :,DIL805
Test :,200304 08 Aus 1000°C 10 min quench


;Time;Temperature;Change in Length;HF Power
 199;19.80042076;198.01109314;22.62470818;8.01539326
 200;19.90086937;198.98634338;22.77197456;8.17211246
 201;20.00031090;200.05712891;22.92742538;8.09091187
 202;20.10081673;200.79940796;23.11014557;8.48592281
 203;20.20030785;202.17915344;23.23832321;7.99004555
 204;20.30070686;202.65621948;23.39922714;8.32972527
 205;20.40005112;203.83062744;23.53013229;8.20516777
 206;20.50057220;205.30906677;23.67740059;7.83595610
 207;20.60099792;206.01359558;23.78921509;8.06575680
 208;20.70028687;207.01448059;23.96648216;8.08276939
 209;20.80077553;208.00975037;24.09738541;8.02374935
 210;20.90018654;208.91625977;24.21738243;8.21583176
 211;21.00061417;210.01103210;24.34283257;8.16481781
 212;21.10011673;210.99928284;24.50646400;8.20903778
 213;21.20067787;212.05410767;24.62373161;8.29576397
 214;21.30011559;212.93750000;24.79281807;8.21707821
 215;21.40063095;214.20835876;24.95644951;7.97404814
 216;21.50102615;214.90153503;25.10099030;8.21199036
 217;21.60037231;215.95559692;25.29189301;8.21083355
 218;21.70091820;217.22300720;25.42552376;8.06195450
 219;21.80034256;217.85644531;25.55642891;8.38668442
 220;21.90079117;219.12203979;25.72278786;8.06755257
 221;22.00027084;220.01335144;25.83460236;8.16931248
 222;22.10073853;221.03480530;25.99823189;8.23447514
 223;22.20015717;222.03402710;26.13731956;8.21449471
 224;22.30070114;223.22959900;26.27367783;8.11635971
 225;22.40011215;223.95115662;26.40185547;8.24234772
 226;22.50065422;224.95979309;26.57366753;8.39197063
 227;22.60020447;225.90005493;26.73457146;8.36878681
 228;22.70071983;226.94789124;26.86820412;8.36712074
 229;22.80014420;228.13464355;27.04547119;8.17131042
 230;22.90063095;228.94790649;27.17364883;8.22091293
 231;23.00020981;229.94357300;27.34000587;8.36655712
 232;23.10069466;230.96353149;27.47363853;8.58250427
 233;23.20017624;232.18380737;27.60999680;8.00212860
 234;23.30067825;233.00393677;27.72999382;8.14698029
 235;23.40015602;234.04597473;27.89362526;8.32551193
 236;23.50071716;234.78581238;28.02998352;8.62325954
 237;23.60023117;236.03025818;28.19361496;8.33339119
 238;23.70086288;236.97412109;28.34088326;8.37391853
 239;23.80032349;237.92642212;28.49087715;8.23656845
 240;23.90086365;238.88787842;28.65178108;8.48725128
 241;24.00028419;240.10342407;28.77723122;8.13323975
 242;24.10081482;241.02812195;28.90813637;8.21707630
 243;24.20031929;241.75531006;29.07722092;8.51342964
 244;24.30088043;242.94271851;29.24630737;8.40264034
 245;24.40029526;243.77610779;29.36357498;8.64045334
 246;24.50087166;244.95573425;29.52175140;8.41532898
 247;24.60029602;245.94598389;29.69902039;8.30385590
 248;24.70087242;247.10632324;29.84083176;8.11977482
 249;24.80032730;247.82040405;29.98264694;8.41910934
 250;24.90080261;248.91448975;30.13809586;8.34979439
 251;25.00026131;249.77813721;30.26354599;8.61296940
 252;25.10075760;250.87887573;30.41353989;8.57571888
 253;25.20011330;252.00050354;30.59353638;8.43511391
 254;25.30059242;253.04624939;30.73262024;8.51018906
 255;25.40003204;253.90266418;30.88806915;8.45340157
 256;25.50053787;254.89538574;31.03806686;8.74440861
 257;25.60001183;256.17587280;31.20169830;8.38769150
 258;25.70052719;256.93093872;31.33260345;8.38421059
 259;25.80001259;258.20861816;31.49623108;8.33744431
 260;25.90052986;259.01800537;31.64622879;8.49703217
 261;26.00103569;260.05429077;31.77986145;8.30237007
 262;26.10054016;260.90179443;31.97348785;8.49336052
 263;26.20098686;261.98757935;32.11257553;8.28427696
 264;26.30038452;262.93536377;32.22711945;8.42509937
 265;26.40084457;264.01806641;32.42347336;8.16663933
 266;26.50027084;264.84127808;32.57347107;8.53875732
 267;26.60071373;265.94061279;32.69346619;8.54103851
 268;26.70008469;266.86389160;32.86528015;8.61956787
 269;26.80062675;267.86602783;33.00436401;8.84896755
 270;26.90002060;268.94540405;33.17345047;8.49356842
 271;27.00043488;269.84368896;33.31798935;8.70560932
 272;27.10091019;271.03210449;33.44889450;8.42188454
 273;27.20033455;271.87265015;33.60161591;8.53566647
 274;27.30083084;272.67013550;33.72161484;8.76245403
 275;27.40026665;274.02920532;33.89888000;8.45299625
 276;27.50072098;275.06286621;34.04342270;8.32017422
 277;27.60017014;275.84957886;34.21250534;8.54305077
 278;27.70066643;277.04891968;34.34341049;8.22887707
 279;27.80011559;278.06036377;34.50704193;8.49332619
 280;27.90059280;278.99011230;34.67612839;8.43866539
 281;28.00005531;280.01257324;34.81521225;8.33196163
 282;28.10061646;280.99090576;35.00884247;8.46431923
 283;28.20007133;281.89035034;35.12338638;8.70453930
 284;28.30058289;282.94396973;35.30610657;8.41050053
 285;28.40004158;283.99618530;35.42882919;8.50473499
 286;28.50053215;284.99728394;35.60064316;8.51412010
 287;28.60099792;286.02606201;35.78609085;8.59607983
 288;28.70041656;286.95214844;35.94153976;8.39933968
 289;28.80082703;288.11990356;36.06698990;8.43516445
 290;28.90023422;289.07299805;36.21698761;8.44965744
 291;29.00067711;289.92724609;36.37788773;8.61524773
 292;29.10010338;290.82376099;36.51970291;8.74129868
 293;29.20057678;292.00152588;36.69969559;8.55970478
 294;29.30001259;292.96615601;36.81423950;8.75917053
 295;29.40050697;293.85800171;36.94514465;8.73327541
 296;29.50104332;294.98709106;37.14968109;8.63981056
 297;29.60047913;296.00592041;37.27785873;8.61508846
 298;29.70096970;297.00637817;37.41694641;8.48920345
 299;29.80040359;298.09500122;37.58057785;8.43021774
 300;29.90093994;298.89880371;37.77420807;8.84671879
 301;30.00037384;300.13861084;37.89420319;8.46496010
 302;30.10081482;301.16104126;38.05510712;8.40961647
 303;30.20026588;301.98175049;38.21873856;8.51756287
 304;30.30071831;302.91864014;38.33327866;8.71876431
 305;30.40017891;304.00350952;38.47782135;8.49056053
 306;30.50073051;305.08718872;38.67417908;8.57176685
 307;30.60022163;306.11148071;38.80235672;8.68328667
 308;30.70076180;306.78836060;38.95780563;8.74263668
 309;30.80023575;308.06881714;39.10507202;8.66472340
 310;30.90073776;309.11309814;39.24415970;8.51154232
 311;31.00019646;310.08233643;39.42415237;8.66043663
 312;31.10066795;311.29110718;39.54687500;8.38278961
 313;31.20012665;311.78695679;39.74868774;8.82091236
 314;31.30067825;312.93023682;39.87686539;8.66637325
 315;31.40013123;314.03970337;39.99686050;8.58521843
 316;31.50066376;315.04217529;40.16594696;8.63470268
 317;31.60016441;316.02441406;40.32139587;8.77469921
 318;31.70069885;316.88302612;40.46593475;8.74819088
 319;31.80012321;317.86026001;40.66774750;8.90327168
 320;31.90061569;319.02896118;40.79592514;8.66877460
 321;32.00013351;320.06671143;40.94864655;8.67070961
 322;32.10072327;321.10989380;41.10409546;8.53445721
 323;32.20015335;321.93719482;41.23227310;8.80898571
 324;32.30067062;323.03875732;41.38772583;8.93905067
 325;32.40013885;323.96041870;41.54044724;8.63278580
 326;32.50064087;325.13894653;41.69862366;8.57672501
 327;32.60013580;325.90338135;41.82952881;8.81163502
 328;32.70069122;326.92410278;41.98225021;8.79073143
 329;32.80009842;327.76651001;42.13769913;8.96157742
 330;32.90058517;329.00820923;42.26587677;8.86852837
 331;33.00007248;329.89953613;42.45677948;8.82360554
 332;33.10060883;331.02236938;42.57950211;8.66520023
 333;33.20000458;331.92495728;42.74586105;8.69211960
 334;33.30048370;333.04946899;42.89039993;8.76823235
 335;33.40092087;333.95523071;43.02676010;8.88311863
 336;33.50039673;335.01013184;43.19857407;8.74572182
 337;33.60092545;335.94458008;43.34856796;8.83172607
 338;33.70035934;337.09439087;43.52583694;8.56732082
 339;33.80089569;337.89877319;43.64037704;8.62686920
 340;33.90041351;338.90960693;43.80128098;8.67387009
 341;34.00099182;339.94680786;43.94309235;8.87308216
 342;34.10046768;341.03231812;44.15308762;8.69036674
 343;34.20095062;342.12869263;44.28672028;8.66065693
 344;34.30040359;343.16378784;44.43671417;8.44069576
 345;34.40089035;343.97601318;44.53489304;8.73507404
 346;34.50024796;345.08157349;44.69579697;8.63099957
 347;34.60070419;345.93725586;44.85397339;8.84258175
 348;34.70014191;347.16519165;44.98215103;8.72915649
 349;34.80063629;348.17880249;45.14850998;8.66784954
 350;34.90009308;348.97052002;45.31759262;8.88713646
 351;35.00068283;349.99124146;45.45122528;8.77379227
 352;35.10013962;351.11141968;45.62576675;8.68915272
 353;35.20063400;351.84695435;45.78667068;9.10415554
 354;35.30103302;353.12255859;45.94484711;8.75983810
 355;35.40040207;353.86087036;46.06756973;8.93819427
 356;35.50093842;354.99044800;46.21756363;8.99941158
 357;35.60041809;355.80725098;46.38937759;8.98959637
 358;35.70097733;356.84170532;46.54755402;9.01914692
 359;35.80037308;358.13662720;46.69482040;8.66176510
 360;35.90078735;359.02871704;46.83936310;8.81597233
 361;36.00023270;359.98828125;47.01935577;8.77630424
 362;36.10073471;361.20666504;47.17480469;8.70839691
 363;36.20016479;361.84432983;47.30298233;8.96976376
 364;36.30070114;362.92477417;47.44752502;8.80580616
 365;36.40013885;363.93579102;47.61660767;9.15849972
 366;36.50053024;365.23171997;47.79387665;8.77759075
 367;36.60091019;365.82812500;47.94114304;9.10090828
 368;36.70029831;367.19857788;48.11841202;8.62014008
 369;36.80070877;368.06109619;48.25204086;9.09211063
 370;36.90011215;369.13757324;48.42658234;8.99638081
 371;37.00053024;369.96038818;48.57112122;8.89555264
 372;37.10003662;370.99188232;48.75657272;9.00464153
 373;37.20037460;371.75869751;48.88747787;9.21856976
 374;37.30096436;372.99609375;49.05110550;8.82538319
 375;37.40038681;374.11083984;49.21473694;8.67625141
 376;37.50089645;374.94281006;49.38927841;8.82543945
 377;37.60031891;375.97625732;49.49018478;8.94397163
 378;37.70083237;376.83996582;49.67835999;9.21029472
 379;37.80019379;377.84179688;49.82017136;9.16373825
 380;37.90072632;378.93286133;49.96198654;9.22286034
 381;38.00024033;380.13208008;50.13380051;8.83145905
 382;38.10063934;380.91217041;50.28379440;9.05749798
 383;38.20100403;381.86251831;50.45560455;9.02604008
 384;38.30044174;383.00668335;50.61378479;9.07047176
 385;38.40093613;384.07330322;50.76377869;8.99449635
 386;38.50031662;384.89111328;50.90286255;9.07444954
 387;38.60071564;385.95523071;51.07194901;9.03624153
 388;38.70016098;387.04840088;51.20558167;9.08575153
 389;38.80073166;387.91467285;51.34466934;9.41951656
 390;38.90025711;388.94937134;51.53557205;9.18211460
 391;39.00077820;390.11169434;51.70192719;9.01773739
 392;39.10024643;391.01507568;51.84374237;9.18146896
 393;39.20073318;391.98764038;52.01282883;9.19866753
 394;39.30017090;393.00454712;52.14373398;9.11727047
 395;39.40068817;393.82186890;52.28827286;9.34839153
 396;39.50014877;394.95932007;52.46008682;9.27495670
 397;39.60065079;396.09960938;52.58826447;9.02566814
 398;39.70008850;397.04507446;52.77098465;9.16679668
 399;39.80068970;397.99420166;52.95915985;8.93880653
 400;39.90004349;398.88665771;53.09824753;9.36776733
 401;40.00046158;399.74880981;53.22369766;9.33130550
 402;40.10102463;400.86703491;53.41187286;9.48974323
 403;40.20050430;402.03265381;53.56732178;9.12176895
 404;40.30102158;403.06317139;53.75004196;9.35674477
 405;40.40044022;404.05941772;53.87821960;9.19834995
 406;40.50093460;404.87896729;54.06094360;9.24406815
 407;40.60044861;406.09649658;54.17275620;9.34420013
 408;40.70094681;407.09698486;54.37729645;9.10844231
 409;40.80039597;407.74880981;54.48092651;9.52289581
 410;40.90086746;408.89807129;54.65001297;9.35007858
 411;41.00033569;409.95043945;54.83546066;9.42025375
 412;41.10083771;410.89172363;54.97182083;9.30805016
 413;41.20033646;412.02102661;55.11363602;9.53301907
 414;41.30083847;412.89120483;55.33181000;9.42165756
 415;41.40034485;413.90332031;55.44089508;9.50595284
 416;41.50081253;415.09075928;55.60179901;9.21090221
 417;41.60029984;415.85409546;55.76543045;9.32249451
 418;41.70081711;417.06817627;55.88269806;9.39370728
 419;41.80024338;418.06002808;56.04087448;9.56037140
 420;41.90074539;419.04629517;56.20450592;9.34786701
 421;42.00020218;419.99664307;56.41450119;9.42196465
 422;42.10069275;420.91293335;56.53722382;9.59961700
 423;42.20015335;422.02560425;56.69540024;9.43508339
 424;42.30067444;422.92764282;56.88357544;9.44646645
 425;42.40011215;424.02874756;57.01993561;9.31229687
 426;42.50061417;424.81796265;57.15629578;9.50126076
 427;42.60012436;425.79907227;57.31719589;9.43966579
 428;42.70056915;426.89859009;57.47809982;9.56137276
 429;42.80008698;427.94833374;57.64718628;9.29813194
 430;42.90056610;428.97125244;57.80263519;9.37494469
 431;43.00102234;430.04382324;57.92808533;9.43711948
 432;43.10048294;430.95144653;58.11080933;9.54746628
 433;43.20000839;431.95663452;58.25807571;9.64401150
 434;43.30047226;432.98092651;58.41897964;9.55692196
 435;43.40001297;433.94088745;58.56624603;9.60576153
